 # MagPy - ASCII
 # Station Name:                                               |
 # Data Type:  variation                                    |
 # Elevation:                                               |
 # Format:  IAGA-2002                                    |
 # Geodetic Latitude:                                               |
 # Reported:                                               |
 # IAGA Code:                                               |
 # Sensor Orientation:                                               |
 # Geodetic Longitude:                                               |
 # Source of Data:                                               |
 # Data Interval Type:  Filtered 1-minute (00:15-01:45)              |
 # Digital Sampling:  0.00625 seconds                              |
# head:
Epoch[],x[nT],y[nT],z[nT],f[nT],T[],ScaleValueDI[],Dec_S0[],Dec_deltaH[],Dec_epsilonZ[],Inc_S0[],Inc_epsilonZ[],basex[],basey[],basez[],dF[],Person[],DI-Inst[],F-Inst[],Vario-Inst[],-[],-[],-[],-[]
# data:
2009-01-02T12:08:00.000000,20809.9880684,1120.77934431,43728.6906513,48440.79,nan,999.0,0.378884574248,-5.53171478407,-9.62366818598,0.176135682869,0.47700601841,nan,nan,nan,3.95349998391,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-01-02T12:25:30.000000,20809.397752,1120.89932042,43728.9684961,48440.79,nan,999.0,-0.530423564788,-5.32949391282,-8.41100224155,-0.352271365738,-0.742014076575,nan,nan,nan,3.95349998391,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-01-05T11:42:00.000000,20796.5863691,1116.4932119,43729.0559459,48435.265,nan,999.0,-0.605819347003,-6.00770852441,-9.49116976964,-0.528346780206,-0.477010003156,nan,nan,nan,4.37641667579,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-01-05T12:03:00.000000,20797.7205976,1115.13841833,43728.5510836,48435.265,nan,999.0,-1.43889418134,-7.54788351265,-9.01202145156,1.1153987582,-0.901008492363,nan,nan,nan,4.37641667579,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-01-08T13:55:30.000000,20818.6309374,1112.36259711,43732.3414144,48447.605,nan,999.0,-0.0505377711369,-5.20539042695,-9.14733657551,1.76160462908,1.3781324326,nan,nan,nan,4.54633335605,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-01-08T14:17:30.000000,20814.20361,1114.74931728,43734.3879833,48447.605,nan,999.0,-0.985283585639,-6.03801992225,-8.16016918363,-2.2900860178,0.477068166666,nan,nan,nan,4.54633335605,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-01-12T12:03:20.000000,20820.9531298,1116.50275236,43723.4805209,48440.7,nan,999.0,-1.92066928974,-6.267447156,-10.1593296642,0.35227071124,0.63593224627,nan,nan,nan,4.35208334021,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-01-12T12:28:50.000000,20817.107404,1114.98074646,43725.3504704,48440.7,nan,999.0,1.26336055726,-5.15451107366,-9.8036779244,-3.40528354196,2.11986481194,nan,nan,nan,4.35208334021,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-01-12T13:14:50.000000,20804.1476858,1110.67050967,43734.0148013,48442.855,nan,999.0,-2.04535100504,-5.58052558166,-10.2772575192,3.17057744556,3.28644154935,nan,nan,nan,5.56841665355,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-01-19T15:00:00.000000,20820.4493839,1125.94893185,43732.767621,48449.085,nan,999.0,-0.833975020678,-4.6247705692,-7.70795094867,-0.939551169814,-0.0,nan,nan,nan,4.2822499663,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-01-19T15:18:30.000000,20817.7273205,1124.25809065,43734.1069452,48449.085,nan,999.0,0.252685653068,-5.60962149813,-8.13647802883,-0.880829221706,-0.159021700342,nan,nan,nan,4.2822499663,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-01-22T12:26:30.000000,20824.675855,1123.84861793,43724.3279775,48443.235,nan,999.0,-4.12014255145,-6.9511607463,-12.2593198617,-3.46417660507,-1.11290300104,nan,nan,nan,3.66691665497,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-01-22T12:43:00.000000,20824.1169023,1123.38813146,43724.6060201,48443.235,nan,999.0,-1.36491704703,-6.52127033583,-10.6665739602,-0.939437723408,-1.80185441195,nan,nan,nan,3.66691665497,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-01-26T14:51:00.000000,20783.0196865,1121.12055461,43734.0359043,48434.045,nan,999.0,-1.16041231406,-6.71021033782,-9.53556205901,0.587037191179,0.318042884059,nan,nan,nan,5.00758335036,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-01-26T15:07:30.000000,20775.0279129,1123.61885291,43737.7687011,48434.045,nan,999.0,-0.731288527307,-5.62335660654,-8.85111286501,-0.469629752952,0.212046686476,nan,nan,nan,5.00758335036,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-01-30T10:56:40.000000,20829.1388767,1123.95497923,43722.2270509,48443.26,nan,999.0,-1.94674145749,-7.55942462064,-9.07636601609,0.998153096251,-0.582921180691,nan,nan,nan,4.1422500295,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-01-30T11:18:15.000000,20834.0303493,1122.80072703,43719.9260905,48443.26,nan,999.0,0.429899421885,-5.1335048614,-7.71290139273,-0.70457865617,1.48372128141,nan,nan,nan,4.1422500295,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-02-09T13:53:40.000000,20823.9217544,1135.62146956,43729.6787558,48448.015,nan,999.0,0.53081297826,-10.7426436075,-9.47880318312,-1.64417823463,-1.59005598984,nan,nan,nan,4.01208334109,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-02-09T14:19:30.000000,20819.0432464,1141.35361638,43731.8523237,48448.015,nan,999.0,-0.606510808904,-6.82324660023,-7.98572565064,-1.29185432721,-1.16609901686,nan,nan,nan,4.01208334109,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-02-16T13:23:30.000000,20818.9559653,1124.2912408,43731.0895404,48446.89,nan,999.0,-0.808641742922,-5.15509111114,-10.7145030938,-0.704631452364,-1.16607867744,nan,nan,nan,4.13358340103,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-02-16T13:42:00.000000,20819.8636495,1125.17542381,43730.634669,48446.89,nan,999.0,0.0252712108215,-4.47300431497,-9.67887374368,0.704631452364,1.06006049855,nan,nan,nan,4.13358340103,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-02-19T11:16:00.000000,20824.1374506,1116.39507498,43727.1351847,48445.365,nan,999.0,0.935205018876,-4.92878320762,-10.0344970945,-1.64408830169,-1.90795620358,nan,nan,nan,4.49358331053,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-02-19T11:35:00.000000,20825.9798875,1114.6965388,43726.3010479,48445.365,nan,999.0,-1.11222896841,-6.97670898361,-8.44282898741,-0.880761590203,0.0529977724409,nan,nan,nan,4.49358331053,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-02-23T13:13:20.000000,20815.91596,1113.76093836,43725.5831871,48440.37,nan,999.0,0.429516731809,-7.55444134189,-7.95869238359,2.64201233557,-0.37097831651,nan,nan,nan,4.39424999418,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-02-23T13:31:50.000000,20812.768335,1116.04644568,43727.0232271,48440.37,nan,999.0,-0.707336803745,-6.92179586518,-7.52808455409,0.117422770465,-4.8546747985e-12,nan,nan,nan,4.39424999418,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-02-26T10:56:40.000000,20820.8902536,1124.45421359,43719.3348679,48437.115,nan,999.0,-4.22049182381,-5.07975363225,-8.31462161695,-0.587074400629,-2.64946645913,nan,nan,nan,3.61216667067,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-02-26T11:23:50.000000,20824.1442868,1119.21300414,43717.9195125,48437.115,nan,999.0,-0.631900066634,-4.92882051979,-6.84979672237,-3.99210592433,-2.22547977637,nan,nan,nan,3.61216667067,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-03-02T11:19:00.000000,20815.8558033,1123.27141278,43719.2975449,48434.89,nan,999.0,-2.52662357977,-6.97348108017,-8.59052017123,-1.05668537918,-0.211957135779,nan,nan,nan,nan,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-03-03T13:09:30.000000,20830.7112649,1124.02240552,43721.9803398,48443.715,nan,999.0,-3.79263960211,-6.62447717168,-9.05176651703,-2.05504038212,0.264962677925,nan,nan,nan,nan,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-03-05T14:04:50.000000,20823.1052884,1125.43444633,43726.6748666,48444.715,nan,999.0,-1.21320724863,-6.06603624317,-5.9143853371,1.11561637894,-2.70290950111,nan,nan,nan,nan,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-03-05T14:27:25.000000,20822.3989084,1130.63575403,43726.8770657,48444.715,nan,999.0,-2.85603399532,-1.59230213898,-6.14173682181,1.70278289417,1.64295258812,nan,nan,nan,nan,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-03-09T14:24:30.000000,20817.4540892,1130.19011429,43738.8476472,48453.385,nan,999.0,-0.581178337467,-3.76502488183,-11.396149139,-1.23327035708,-0.0530129793435,nan,nan,nan,nan,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-03-09T14:57:30.000000,20817.7995838,1135.54856543,43738.5444191,48453.385,nan,999.0,0.101077577638,-5.35711161446,-10.2088353408,-0.998361717633,-0.583138729978,nan,nan,nan,nan,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-03-12T13:33:00.000000,20831.7791196,1115.89318151,43723.8459295,48445.67,nan,999.0,-0.379275411947,-6.24540178334,-7.25680288185,-1.23307398935,-2.38476585345,nan,nan,nan,nan,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-03-12T13:53:00.000000,20829.3857296,1121.91743597,43724.8319967,48445.67,nan,999.0,-1.21356107548,-5.41045979486,-7.12967131848,-0.704613708188,-9.70886304613e-12,nan,nan,nan,nan,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-03-16T13:51:00.000000,20816.5128297,1122.34532563,43730.3915653,48445.165,nan,999.0,-0.581140322051,-5.53346654478,-7.20108659938,-1.87895030206,-0.318016381669,nan,nan,nan,nan,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-03-16T14:08:30.000000,20816.4408564,1122.69569557,43730.4168323,48445.165,nan,999.0,-1.86975106494,-5.15444888174,-5.96298988279,-0.880757954084,1.21906350074,nan,nan,nan,nan,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-03-19T12:38:50.000000,20818.127419,1112.07475561,43727.9798753,48443.445,nan,999.0,-1.49082719505,-6.39286915845,-8.91969491277,0.469720897913,-1.58999421681,nan,nan,nan,nan,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-03-19T12:59:40.000000,20822.274925,1113.91611301,43725.9582091,48443.445,nan,999.0,-2.80534700382,-9.12369611152,-8.92150894008,-1.05687202033,-0.635968282786,nan,nan,nan,nan,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-03-23T14:11:30.000000,20820.5400967,1120.7908688,43730.8738848,48447.295,nan,999.0,-2.4513590989,-5.58505526657,-5.68614223972,-1.46799446429,0.37102320407,nan,nan,nan,nan,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-03-23T14:31:30.000000,20821.12715,1124.66948372,43730.4948014,48447.295,nan,999.0,-1.01090827644,-7.73344831474,-7.43017583181,-0.352318671433,0.318017132423,nan,nan,nan,nan,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-03-26T14:07:30.000000,20815.6616924,1120.34324825,43724.2897653,48439.245,nan,999.0,-1.64227764229,-7.30181905571,-6.84703447785,-1.05678039054,-0.847925355001,nan,nan,nan,nan,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-03-26T14:33:20.000000,20812.6527223,1124.9628164,43725.6035006,48439.245,nan,999.0,-0.353674576623,-6.5177171978,-7.02296659298,-0.82194030375,-0.423975415854,nan,nan,nan,nan,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-03-30T12:12:00.000000,20813.8010293,1124.60266622,43716.9180584,48431.89,nan,999.0,-1.01055343852,-5.55804391181,-8.48864888348,-0.528309964667,1.53660559786,nan,nan,nan,nan,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-03-30T12:31:30.000000,20812.1394519,1122.94437757,43717.7517301,48431.89,nan,999.0,-1.76832016471,-6.31542915966,-7.5785149916,-0.821815500588,1.05974820729,nan,nan,nan,nan,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-04-02T12:09:30.000000,20823.7719669,1113.0343702,43715.6287702,48434.745,nan,999.0,-0.783529688529,-6.59681447434,-7.35506901162,-2.46559183678,2.11939349062,nan,nan,nan,nan,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-04-02T12:27:30.000000,20820.2930625,1108.62219856,43717.3978735,48434.745,nan,999.0,-3.48735049919,-3.74005705711,-7.12632493314,-4.46154713324,-0.847791703667,nan,nan,nan,nan,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-04-06T12:05:00.000000,20829.6107504,1110.46808545,43713.7931517,48435.54,nan,999.0,-2.47764111412,-7.0284105074,-6.42164125497,0.528349780007,1.32456531082,nan,nan,nan,nan,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-04-06T12:34:00.000000,20831.1357102,1105.73867952,43713.1863639,48435.54,nan,999.0,-3.38800151237,-6.67486865124,-3.43856869912,-3.11139314881,-1.21858317066,nan,nan,nan,nan,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-04-09T13:38:00.000000,20819.6043313,1113.02195428,43728.1776699,48444.28,nan,999.0,-2.77971169566,-7.58103189723,-9.70372082845,-0.704593491469,0.530000469612,nan,nan,nan,nan,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-04-09T14:05:00.000000,20795.125243,1115.15092107,43739.7698813,48444.28,nan,999.0,-3.15507715412,-5.93154504973,-6.23443245654,-2.52479334442,-0.159042291344,nan,nan,nan,nan,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-04-09T14:29:00.000000,20822.7820746,1120.07629364,43726.4844286,48444.28,nan,999.0,-2.17359927531,-7.53177423305,-4.54939383204,-1.93763210154,-0.900965909812,nan,nan,nan,nan,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-04-16T12:34:30.000000,20814.4432253,1105.63689223,43721.0455197,48435.455,nan,999.0,-3.61266383112,-8.51376021738,-4.72425270222,-2.87656597625,1.85469908929,nan,nan,nan,nan,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-04-16T12:52:00.000000,20814.6495317,1105.74904799,43720.9444657,48435.455,nan,999.0,-3.20848232364,-6.84644653313,-7.55382846274,-3.81585282565,0.0529912800702,nan,nan,nan,nan,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-04-20T11:53:00.000000,20824.7487374,1120.5111559,43724.2404307,48443.11,nan,999.0,-1.76937730992,-6.92584832742,-6.62252650285,-3.17059413529,1.05990549785,nan,nan,nan,nan,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-04-20T12:10:30.000000,20824.4961322,1116.32095149,43724.4679195,48443.11,nan,999.0,-2.12320421232,-7.2795572994,-5.00469564334,-6.98705003883,-0.688942158018,nan,nan,nan,nan,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-04-23T10:12:30.000000,20826.1794213,1127.49138918,43723.5235951,48443.24,nan,999.0,4.42382608314,-0.884765216628,1.4409033528,0.528433773967,0.476949654575,nan,nan,nan,nan,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-04-23T10:37:20.000000,20825.9650203,1127.53041343,43723.6247107,48443.24,nan,999.0,-1.08698621839,-7.10332854345,-5.43493109196,-2.28987968715,-1.00689604375,nan,nan,nan,nan,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-04-27T11:42:30.000000,20836.6005258,1107.09244543,43719.0464209,48443.21,nan,999.0,-2.35199739911,-5.74089687739,-6.24670276968,-2.28987826908,-0.0529889795702,nan,nan,nan,nan,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-04-30T09:33:00.000000,20812.2670057,1131.79808546,43718.2049418,48432.56,nan,999.0,-0.985235606375,-7.25032356491,-6.34087531288,-1.17403838495,-0.847807354767,nan,nan,nan,nan,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-04-30T10:02:05.000000,20814.2265522,1124.03583713,43717.4723037,48432.56,nan,999.0,-0.707400789292,-5.25497729192,-8.58986672717,-0.410913434727,-1.64259922242,nan,nan,nan,nan,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-05-04T11:08:00.000000,20829.5110419,1117.7544418,43719.4442846,48440.765,nan,999.0,-1.79505062676,-7.05379049103,-7.61000336128,-2.46589828751,0.529894617994,nan,nan,nan,nan,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-05-04T11:25:30.000000,20830.9668554,1118.31365477,43718.7363521,48440.765,nan,999.0,-5.25911390788,-4.90513508716,-5.20854550491,-2.34847455954,1.37770369778,nan,nan,nan,nan,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-05-05T13:21:00.000000,20821.409193,1122.07781717,43718.107338,48436.175,nan,999.0,-2.93165396739,-5.3578503542,-8.34005007966,-2.64178353383,-0.158963524124,nan,nan,nan,4.07366666034,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-05-05T13:39:00.000000,20822.5730732,1123.12766954,43717.5260448,48436.175,nan,999.0,-2.17359462892,-5.30761479154,-7.27901457125,-2.93531503759,-0.211948547309,nan,nan,nan,4.07366666034,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-05-07T12:39:50.000000,20825.5044579,1113.02571884,43733.8489395,48451.935,nan,999.0,-1.28913962396,-6.59736160496,-11.1978206552,-0.998331840985,-3.44544984769,nan,nan,nan,5.43641667995,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-05-07T13:04:00.000000,20826.9739865,1114.33204491,43733.1158723,48451.935,nan,999.0,-2.32567818006,-6.47145232711,-10.5666682529,0.704704828941,0.106012064473,nan,nan,nan,5.43641667995,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-05-11T13:38:00.000000,20829.7339814,1124.67862878,43731.4644935,48451.87,nan,999.0,-2.32604741754,-7.38267223826,-5.81511854384,-1.82048503248,0.901068521954,nan,nan,nan,4.51258334864,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-05-11T13:56:30.000000,20827.4193006,1127.23728541,43732.5010476,48451.87,nan,999.0,-3.99431743925,-6.52236645142,-5.9156346885,-4.46312459576,0.212021148171,nan,nan,nan,4.51258334864,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-05-15T12:38:00.000000,20818.7586977,1118.51865609,43721.2943245,48437.83,nan,999.0,-1.38981916665,-6.79747919689,-6.7469403181,-1.52641597336,1.37778430688,nan,nan,nan,3.15950002552,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-05-15T13:03:10.000000,20815.9089644,1115.25337722,43722.7345782,48437.83,nan,999.0,-1.01063113404,-5.65953435065,-5.10368722694,2.52445718674,0.688914846718,nan,nan,nan,3.15950002552,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-05-18T13:25:00.000000,20836.1777947,1119.45452288,43717.9081442,48442.285,nan,999.0,-3.89474968713,-4.95695414726,-5.66509045402,-3.69896349568,0.0529875999544,nan,nan,nan,4.35450002066,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-05-18T13:46:00.000000,20834.5564802,1118.02519041,43718.7174099,48442.285,nan,999.0,-4.12202993946,-6.75203677199,-5.99338095491,-3.22925384542,-0.052988580817,nan,nan,nan,4.35450002066,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-05-22T10:46:00.000000,20835.145477,1106.96448724,43721.5769094,48444.865,nan,999.0,-0.404616404815,-5.00712800952,-7.08078708417,-4.11017833301,-0.953856839046,nan,nan,nan,6.24324998906,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-05-22T11:13:00.000000,20831.4930114,1109.78350659,43723.2458122,48444.865,nan,999.0,0.78381287097,-5.5372586691,-7.61057013424,-0.117433666637,-0.0,nan,nan,nan,6.24324998906,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-05-22T11:36:00.000000,20831.8952066,1108.20974006,43723.0941053,48444.865,nan,999.0,-1.56764963569,-6.4728759151,-6.57401460128,-2.34867333314,-2.01376764927,nan,nan,nan,6.24324998906,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-05-25T13:45:30.000000,20827.1272266,1115.67720827,43728.6766579,48448.025,nan,999.0,-3.38743735945,-6.87599225201,-8.29163771566,-2.11394388086,0.742009124524,nan,nan,nan,4.91299999833,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-05-25T14:05:00.000000,20823.0889073,1117.73885976,43730.5471564,48448.025,nan,999.0,-3.36152572631,-8.06260681724,-4.17031387099,-4.34532908841,-2.01411091665,nan,nan,nan,4.91299999833,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-05-28T12:07:30.000000,20816.1166836,1094.51774477,43731.0971469,48444.995,nan,999.0,-1.46535246354,-8.18576203773,-4.80029255299,-0.822037872504,-0.318021512798,nan,nan,nan,4.34591662051,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-05-28T12:39:30.000000,20813.5840973,1102.27725216,43732.1076834,48444.995,nan,999.0,-1.91992172278,-6.26500772696,-6.46710475041,-1.52664176322,-0.212019241097,nan,nan,nan,4.34591662051,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-06-02T11:48:00.000000,20837.3316633,1118.25009732,43720.1868913,48444.81,nan,999.0,-1.66926544141,-5.91830474681,-6.3735589581,-2.05508683335,-0.900836151686,nan,nan,nan,4.33916669058,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-06-02T12:08:00.000000,20838.1321153,1121.12995282,43719.7316267,48444.81,nan,999.0,-0.961136154282,-7.28440032721,-7.0314697603,-2.17252036667,1.32474525169,nan,nan,nan,4.33916669058,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-06-04T11:35:00.000000,20825.6801302,1120.89036005,43731.1436733,48449.75,nan,999.0,-1.92112577016,-5.3083738386,-7.33061149139,-2.23146465639,-0.42402913487,nan,nan,nan,4.2394999855,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-06-04T12:02:30.000000,20821.0414451,1120.28636984,43733.367886,48449.75,nan,999.0,-1.49106671482,-7.20261040207,-7.65751211168,-1.52679160702,0.742088727528,nan,nan,nan,4.2394999855,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-06-08T09:57:00.000000,20798.7725237,1145.86347386,43724.9746138,48433.205,nan,999.0,-0.959387970916,-8.33152711584,-5.70583372175,-3.93308096765,1.1129194597,nan,nan,nan,3.93683332015,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-06-08T10:22:00.000000,20798.9765967,1139.25000893,43725.0503547,48433.205,nan,999.0,-4.34245977664,-5.25134670663,-3.53456028332,-2.93513505049,0.529962565482,nan,nan,nan,3.93683332015,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-06-12T11:22:30.000000,20819.2403315,1127.88284469,43724.04281,48440.735,nan,999.0,-1.59204992556,-5.58481005632,-6.84834174328,-2.994303209,1.64284609644,nan,nan,nan,4.32075000264,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-06-12T11:45:00.000000,20818.641732,1124.23155382,43724.4218623,48440.735,nan,999.0,-1.97103428012,-6.367956905,-3.79045053869,-2.34847310511,0.953918906289,nan,nan,nan,4.32075000264,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-06-15T12:58:30.000000,20818.627096,1118.48627987,43724.6980389,48440.845,nan,999.0,-4.16943087204,-6.69635867327,-5.23074054855,-4.05112530563,-1.11291242011,nan,nan,nan,3.93166665647,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-06-15T13:42:00.000000,20821.8250375,1111.29313356,43723.358677,48440.845,nan,999.0,-2.35035945356,-5.78744424586,-4.67544622482,-4.9318047199,1.5898261853,nan,nan,nan,3.93166665647,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-06-18T12:33:20.000000,20818.9098815,1131.17232991,43730.1363841,48446.17,nan,999.0,-3.08299487605,-6.1154488525,-3.28515847449,-3.05335758176,-1.27205810374,nan,nan,nan,5.24800003575,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-06-18T13:02:40.000000,20818.5319813,1132.26531997,43730.2880057,48446.17,nan,999.0,-6.72183711938,-6.31751608964,-4.29591094096,-4.69747320267,1.48407293327,nan,nan,nan,5.24800003575,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-06-22T12:59:30.000000,20821.4727539,1120.17513315,43728.1190839,48445.195,nan,999.0,-2.04709938899,-5.48420453594,-5.23147621632,-1.11562743272,-0.794999639285,nan,nan,nan,4.86541667097,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-06-22T13:18:00.000000,20818.6623373,1119.13822875,43729.4837232,48445.195,nan,999.0,-0.859158344333,-5.81195350575,-7.17649911144,-0.411020633102,-0.265008149712,nan,nan,nan,4.86541667097,Berger,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-06-25T01:43:50.000000,20819.0481051,1156.79314636,43741.4258737,48457.025,nan,999.0,-1.03616515532,-4.87755792629,-7.05097752038,-2.40799443825,0.371112729656,nan,nan,nan,4.48991666989,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-06-25T01:57:00.000000,20822.567261,1155.5710181,43739.7830371,48457.025,nan,999.0,-1.23854837798,-5.88942391977,-6.14218889486,-0.939705146645,0.848225809005,nan,nan,nan,4.48991666989,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-06-25T02:12:10.000000,20818.5734152,1155.77965488,43741.6785937,48457.025,nan,999.0,-0.353803496008,-6.11574614531,-7.17715663334,-0.293657858319,-0.159049231623,nan,nan,nan,4.48991666989,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-06-29T09:26:00.000000,20794.5507911,1156.4179553,43737.6921508,48443.125,nan,999.0,-2.82717677843,-5.25047115995,-2.67572087958,-2.46601842435,0.106023157665,nan,nan,nan,4.22850001073,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-06-29T09:56:40.000000,20794.2188111,1152.83487104,43737.944574,48443.125,nan,999.0,-2.19605463398,-6.53767988737,-4.56880331897,-3.87517180969,-1.48433277393,nan,nan,nan,4.22850001073,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
2009-07-02T09:53:30.000000,20806.9304248,1149.79580103,43738.8411412,48449.32,nan,999.0,-0.909258734973,-4.74835117155,-5.00092304238,-1.2918891247,-0.954233486142,nan,nan,nan,4.41333332462,Leichter,T010B,ELSEC820,-,000000000-,-,xyzf,nan
