 # MagPy - ASCII
 # Station Name:                                               |
 # Data Type:  variation                                    |
 # Elevation:                                               |
 # Format:  IAGA-2002                                    |
 # Geodetic Latitude:                                               |
 # Reported:                                               |
 # IAGA Code:                                               |
 # Sensor Orientation:                                               |
 # Geodetic Longitude:                                               |
 # Source of Data:                                               |
 # Data Interval Type:  Filtered 1-minute (00:15-01:45)              |
 # Digital Sampling:  0.00625 seconds                              |
# head:
Epoch[],x[nT],y[nT],z[nT],f[nT],T[],ScaleValueDI[],Dec_S0[],Dec_deltaH[],Dec_epsilonZ[],Inc_S0[],Inc_epsilonZ[],basex[],basey[],basez[],dF[],Person[],DI-Inst[],F-Inst[],Vario-Inst[],-[],-[],-[],-[]
# data:
2009-01-30T11:18:15.000000,20834.8541617,1123.4617347,43719.3797572,48443.1365682,nan,999.0,0.261894032123,-5.02236843633,-8.04943305092,-3.19488203268,1.82206009344,2.62916170459,1.56173470087,3.25475719829,4.1422500295,Leichter,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-02-09T13:53:40.000000,20822.8133154,1135.89434449,43729.6899224,48447.5550574,nan,999.0,0.800071842762,-10.3325677555,-9.67092703745,-2.03616778569,-1.35817867332,-3.85335122128,-3.2389888401,6.3565891063,4.01208334109,Leichter,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-02-09T14:19:30.000000,20813.3335367,1141.34756267,43732.3801571,48446.0380359,nan,999.0,-0.726858483587,-6.96420621786,-8.31237785416,-0.201663894545,-0.8573936777,-8.66646338026,1.29756281422,8.53015707256,4.01208334109,Leichter,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-02-16T13:23:30.000000,20816.2076386,1123.80404948,43731.2822072,48445.8716453,nan,999.0,-0.0740068723173,-5.09115161384,-11.0459999008,-0.272207598494,-0.715333496556,-3.94236140896,0.85404947605,6.43220716899,4.13358340103,Berger,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-02-16T13:42:00.000000,20819.012733,1124.26026491,43729.0773358,48445.097347,nan,999.0,-0.148481235156,-5.1300141585,-9.29381135312,1.86870160433,0.848034255767,-2.98726703216,0.860264909704,5.97733578139,4.13358340103,Berger,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-02-19T11:16:00.000000,20826.556218,1116.36068516,43725.0636013,48444.5341811,nan,999.0,0.803126115359,-4.84345594286,-9.65367976029,-1.4726097068,-1.91553471045,0.756218038565,-0.239314840259,4.66360131541,4.49358331053,Leichter,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-02-19T11:35:00.000000,20830.3567478,1114.91219269,43725.5294646,48446.5552789,nan,999.0,-1.02280925022,-7.35368534207,-8.8910795309,-0.362572574193,0.827087572521,2.45674783611,0.712192693662,3.82946456536,4.49358331053,Leichter,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-02-23T13:13:20.000000,20816.8177362,1114.75129619,43727.3725204,48442.3954678,nan,999.0,-0.492415497687,-7.00233292472,-7.42551376143,3.8580946715,-0.124696835298,-6.31559713108,-0.0820371516645,7.87252043059,4.39424999418,Leichter,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-02-23T13:31:50.000000,20808.6281177,1116.56778914,43731.0792271,48442.2647916,nan,999.0,-0.73467524377,-6.90670357621,-8.22766819861,0.664124574792,-0.261805622683,-9.18854900486,-2.91554423688,9.31256041727,4.39424999418,Leichter,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-02-26T10:56:40.000000,20823.1011044,1124.50896531,43719.0264512,48437.7882842,nan,999.0,-4.36849784012,-4.71442985557,-7.73759770563,-2.05078583488,-2.54493185537,-3.59889557521,1.50896531134,5.65978458249,3.61216667067,Leichter,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
