23:59:51	48523,3	0928235902
00:00:01	48523,4	0928235912
00:00:11	48523,4	0928235922
00:00:21	48523,2	0928235932
00:00:31	48523,2	0928235942
00:00:41	48523,2	0928235952
00:00:51	48522,8	0929000002
00:01:01	48523,0	0929000012
00:01:11	48523,1	0929000022
00:01:21	48523,1	0929000032
00:01:31	48522,8	0929000042
00:01:41	48523,0	0929000052
00:01:51	48523,1	0929000102
00:02:01	48523,0	0929000112
00:02:11	48522,8	0929000122
00:02:21	48522,8	0929000132
00:02:31	48523,1	0929000142
00:02:41	48522,9	0929000152
00:02:51	48523,0	0929000202
00:03:01	48523,2	0929000212
00:03:11	48523,3	0929000222
00:03:21	48523,1	0929000232
00:03:31	48523,3	0929000242
00:03:41	48523,4	0929000252
00:03:51	48523,1	0929000302
00:04:01	48523,1	0929000312
00:04:11	48523,3	0929000322
00:04:21	48523,3	0929000332
00:04:31	48523,0	0929000342
00:04:41	48523,2	0929000352
00:04:51	48523,2	0929000402
00:05:01	48522,8	0929000412
00:05:11	48523,4	0929000422
00:05:21	48523,0	0929000432
00:05:31	48523,3	0929000442
00:05:41	48523,1	0929000452
00:05:51	48523,6	0929000502
00:06:01	48523,3	0929000512
00:06:11	48523,2	0929000522
00:06:21	48523,3	0929000532
00:06:31	48523,0	0929000542
00:06:41	48523,4	0929000552
00:06:51	48523,2	0929000602
00:07:01	48523,4	0929000612
00:07:11	48523,3	0929000622
00:07:21	48523,3	0929000632
00:07:31	48523,3	0929000642
00:07:41	48523,3	0929000652
00:07:51	48523,4	0929000702
00:08:01	48523,2	0929000712
00:08:11	48523,6	0929000722
00:08:21	48523,1	0929000732
00:08:31	48523,2	0929000742
00:08:41	48523,2	0929000752
00:08:51	48523,6	0929000802
00:09:01	48523,3	0929000812
00:09:11	48523,1	0929000822
00:09:21	48523,1	0929000832
00:09:31	48524,0	0929000842
00:09:41	48523,1	0929000852
00:09:51	48523,1	0929000902
00:10:01	48523,2	0929000912
00:10:11	48523,2	0929000922
00:10:21	48523,0	0929000932
00:10:31	48522,9	0929000942
00:10:41	48522,9	0929000952
00:10:51	48523,1	0929001002
00:11:01	48523,0	0929001012
00:11:11	48522,9	0929001022
00:11:21	48522,8	0929001032
00:11:31	48523,4	0929001042
00:11:41	48522,8	0929001052
00:11:51	48522,9	0929001102
00:12:01	48523,0	0929001112
00:12:11	48523,0	0929001122
00:12:21	48523,1	0929001132
00:12:31	48523,1	0929001142
00:12:41	48523,1	0929001152
00:12:51	48523,1	0929001202
00:13:01	48523,3	0929001212
00:13:11	48523,2	0929001222
00:13:21	48523,0	0929001232
00:13:31	48522,6	0929001242
00:13:41	48523,1	0929001252
00:13:51	48523,0	0929001302
00:14:01	48523,5	0929001312
00:14:11	48523,5	0929001322
00:14:21	48523,3	0929001332
00:14:31	48523,3	0929001342
00:14:41	48523,3	0929001352
00:14:51	48523,4	0929001402
00:15:01	48523,4	0929001412
00:15:11	48523,3	0929001422
00:15:21	48523,2	0929001432
00:15:31	48523,1	0929001442
00:15:41	48523,0	0929001452
00:15:51	48523,4	0929001502
00:16:01	48523,3	0929001512
00:16:11	48523,4	0929001522
00:16:21	48523,1	0929001532
00:16:31	48523,1	0929001542
00:16:41	48523,3	0929001552
00:16:51	48523,0	0929001602
00:17:01	48522,9	0929001612
00:17:11	48522,9	0929001622
00:17:21	48523,0	0929001632
00:17:31	48523,3	0929001642
00:17:41	48523,2	0929001652
00:17:51	48523,3	0929001702
00:18:01	48523,2	0929001712
00:18:11	48523,3	0929001722
00:18:21	48523,1	0929001732
00:18:31	48523,6	0929001742
00:18:41	48523,0	0929001752
00:18:51	48523,5	0929001802
00:19:01	48523,6	0929001812
00:19:11	48523,3	0929001822
00:19:21	48523,5	0929001832
00:19:31	48523,1	0929001842
00:19:41	48523,4	0929001852
00:19:51	48523,5	0929001902
00:20:01	48523,3	0929001912
00:20:11	48523,4	0929001922
00:20:21	48523,1	0929001932
00:20:31	48523,1	0929001942
00:20:41	48523,3	0929001952
00:20:51	48523,3	0929002002
00:21:01	48523,3	0929002012
00:21:11	48523,9	0929002022
00:21:21	48523,5	0929002032
00:21:31	48523,4	0929002042
00:21:41	48523,5	0929002052
00:21:51	48523,3	0929002102
00:22:01	48523,5	0929002112
00:22:11	48523,7	0929002122
00:22:21	48523,2	0929002132
00:22:31	48523,4	0929002142
00:22:41	48523,1	0929002152
00:22:51	48523,4	0929002202
00:23:01	48523,3	0929002212
00:23:11	48523,3	0929002222
00:23:21	48523,3	0929002232
00:23:31	48523,5	0929002242
00:23:41	48523,5	0929002252
00:23:51	48523,7	0929002302
00:24:01	48523,7	0929002312
00:24:11	48523,4	0929002322
00:24:21	48523,7	0929002332
00:24:31	48523,7	0929002342
00:24:41	48523,9	0929002352
00:24:51	48523,6	0929002402
00:25:01	48523,8	0929002412
00:25:11	48523,6	0929002422
00:25:21	48523,7	0929002432
00:25:31	48523,7	0929002442
00:25:41	48523,5	0929002452
00:25:51	48523,6	0929002502
00:26:01	48523,6	0929002512
00:26:11	48523,5	0929002522
00:26:21	48524,0	0929002532
00:26:31	48523,7	0929002542
00:26:41	48523,8	0929002552
00:26:51	48524,0	0929002602
00:27:01	48523,9	0929002612
00:27:11	48523,6	0929002622
00:27:21	48523,5	0929002632
00:27:31	48523,7	0929002642
00:27:41	48523,9	0929002652
00:27:51	48523,9	0929002702
00:28:01	48523,9	0929002712
00:28:11	48523,6	0929002722
00:28:21	48523,6	0929002732
00:28:31	48523,8	0929002742
00:28:41	48523,6	0929002752
00:28:51	48523,7	0929002802
00:29:01	48523,5	0929002812
00:29:11	48523,6	0929002822
00:29:21	48523,7	0929002832
00:29:31	48523,5	0929002842
00:29:41	48523,5	0929002852
00:29:51	48523,4	0929002902
00:30:01	48524,0	0929002912
00:30:11	48523,6	0929002922
00:30:21	48523,7	0929002932
00:30:31	48523,8	0929002942
00:30:41	48523,7	0929002952
00:30:51	48523,7	0929003002
00:31:01	48523,6	0929003012
00:31:11	48523,7	0929003022
00:31:21	48523,7	0929003032
00:31:31	48523,5	0929003042
00:31:41	48523,6	0929003052
00:31:51	48523,7	0929003102
00:32:01	48523,9	0929003112
00:32:11	48523,9	0929003122
00:32:21	48523,5	0929003132
00:32:31	48523,9	0929003142
00:32:41	48523,7	0929003152
00:32:51	48523,5	0929003202
00:33:01	48523,7	0929003212
00:33:11	48523,3	0929003222
00:33:21	48523,7	0929003232
00:33:31	48524,2	0929003242
00:33:41	48523,7	0929003252
00:33:51	48523,6	0929003302
00:34:01	48523,5	0929003312
00:34:11	48523,8	0929003322
00:34:21	48523,8	0929003332
00:34:31	48523,6	0929003342
00:34:41	48523,6	0929003352
00:34:51	48523,8	0929003402
00:35:01	48523,4	0929003412
00:35:11	48523,5	0929003422
00:35:21	48523,6	0929003432
00:35:31	48523,7	0929003442
00:35:41	48523,5	0929003452
00:35:51	48523,9	0929003502
00:36:01	48523,7	0929003512
00:36:11	48523,5	0929003522
00:36:21	48523,5	0929003532
00:36:31	48523,4	0929003542
00:36:41	48523,7	0929003552
00:36:51	48523,5	0929003602
00:37:01	48523,3	0929003612
00:37:11	48523,7	0929003622
00:37:21	48523,7	0929003632
00:37:31	48523,3	0929003642
00:37:41	48523,2	0929003652
00:37:51	48523,3	0929003702
00:38:01	48522,9	0929003712
00:38:11	48523,3	0929003722
00:38:21	48523,2	0929003732
00:38:31	48523,1	0929003742
00:38:41	48523,4	0929003752
00:38:51	48523,7	0929003802
00:39:01	48523,5	0929003812
00:39:11	48523,5	0929003822
00:39:21	48523,3	0929003832
00:39:31	48523,8	0929003842
00:39:41	48523,4	0929003852
00:39:51	48523,2	0929003902
00:40:01	48523,6	0929003912
00:40:11	48523,5	0929003922
00:40:21	48523,3	0929003932
00:40:31	48523,6	0929003942
00:40:41	48523,5	0929003952
00:40:51	48523,2	0929004002
00:41:01	48523,3	0929004012
00:41:11	48523,3	0929004022
00:41:21	48523,5	0929004032
00:41:31	48523,7	0929004042
00:41:41	48523,3	0929004052
00:41:51	48523,7	0929004102
00:42:01	48523,4	0929004112
00:42:11	48523,2	0929004122
00:42:21	48523,2	0929004132
00:42:31	48523,0	0929004142
00:42:41	48523,3	0929004152
00:42:51	48523,3	0929004202
00:43:01	48523,4	0929004212
00:43:11	48523,3	0929004222
00:43:21	48523,3	0929004232
00:43:31	48523,5	0929004242
00:43:41	48523,3	0929004252
00:43:51	48523,3	0929004302
00:44:01	48523,5	0929004312
00:44:11	48523,3	0929004322
00:44:21	48523,5	0929004332
00:44:31	48523,2	0929004342
00:44:41	48523,6	0929004352
00:44:51	48523,6	0929004402
00:45:01	48523,4	0929004412
00:45:11	48523,5	0929004422
00:45:21	48523,5	0929004432
00:45:31	48523,6	0929004442
00:45:41	48523,3	0929004452
00:45:51	48523,6	0929004502
00:46:01	48523,5	0929004512
00:46:11	48523,6	0929004522
00:46:21	48523,5	0929004532
00:46:31	48523,6	0929004542
00:46:41	48523,6	0929004552
00:46:51	48523,5	0929004602
00:47:01	48523,6	0929004612
00:47:11	48523,7	0929004622
00:47:21	48523,5	0929004632
00:47:31	48523,4	0929004642
00:47:41	48523,5	0929004652
00:47:51	48523,1	0929004702
00:48:01	48523,4	0929004712
00:48:11	48523,7	0929004722
00:48:21	48523,5	0929004732
00:48:31	48523,6	0929004742
00:48:41	48523,4	0929004752
00:48:51	48523,5	0929004802
00:49:01	48523,4	0929004812
00:49:11	48523,7	0929004822
00:49:21	48523,5	0929004832
00:49:31	48523,8	0929004842
00:49:41	48523,7	0929004852
00:49:51	48523,8	0929004902
00:50:01	48523,5	0929004912
00:50:11	48523,6	0929004922
00:50:21	48523,8	0929004932
00:50:31	48523,7	0929004942
00:50:41	48523,7	0929004952
00:50:51	48523,8	0929005002
00:51:01	48523,7	0929005012
00:51:11	48523,3	0929005022
00:51:21	48524,0	0929005032
00:51:31	48524,1	0929005042
00:51:41	48523,9	0929005052
00:51:51	48523,7	0929005102
00:52:01	48523,5	0929005112
00:52:11	48523,7	0929005122
00:52:21	48523,7	0929005132
00:52:31	48524,1	0929005142
00:52:41	48523,8	0929005152
00:52:51	48523,7	0929005202
00:53:01	48523,7	0929005212
00:53:11	48523,9	0929005222
00:53:21	48523,5	0929005232
00:53:31	48523,7	0929005242
00:53:41	48523,7	0929005252
00:53:51	48523,6	0929005302
00:54:01	48523,6	0929005312
00:54:11	48523,5	0929005322
00:54:21	48523,3	0929005332
00:54:31	48523,8	0929005342
00:54:41	48523,6	0929005352
00:54:51	48523,9	0929005402
00:55:01	48523,4	0929005412
00:55:11	48523,5	0929005422
00:55:21	48523,6	0929005432
00:55:31	48523,4	0929005442
00:55:41	48523,2	0929005452
00:55:51	48523,3	0929005502
00:56:01	48523,1	0929005512
00:56:11	48522,9	0929005522
00:56:21	48522,7	0929005532
00:56:31	48523,1	0929005542
00:56:41	48522,8	0929005552
00:56:51	48523,3	0929005602
00:57:01	48522,6	0929005612
00:57:11	48523,1	0929005622
00:57:21	48522,9	0929005632
00:57:31	48522,9	0929005642
00:57:41	48523,0	0929005652
00:57:51	48522,8	0929005702
00:58:01	48523,0	0929005712
00:58:11	48522,7	0929005722
00:58:21	48523,3	0929005732
00:58:31	48523,0	0929005742
00:58:41	48522,9	0929005752
00:58:51	48522,6	0929005802
00:59:01	48522,9	0929005812
00:59:11	48522,9	0929005822
00:59:21	48522,9	0929005832
00:59:31	48523,0	0929005842
00:59:41	48523,1	0929005852
00:59:51	48523,1	0929005902
01:00:01	48522,7	0929005912
01:00:11	48523,1	0929005922
01:00:21	48522,8	0929005932
01:00:31	48523,0	0929005942
01:00:41	48523,2	0929005952
01:00:51	48523,3	0929010002
01:01:01	48523,2	0929010012
01:01:11	48523,2	0929010022
01:01:21	48523,3	0929010032
01:01:31	48523,0	0929010042
01:01:41	48523,3	0929010052
01:01:51	48523,4	0929010102
01:02:01	48523,3	0929010112
01:02:11	48523,1	0929010122
01:02:21	48523,5	0929010132
01:02:31	48523,5	0929010142
01:02:41	48523,7	0929010152
01:02:51	48523,7	0929010202
01:03:01	48523,7	0929010212
01:03:11	48523,7	0929010222
01:03:21	48524,0	0929010232
01:03:31	48523,8	0929010242
01:03:41	48524,3	0929010252
01:03:51	48524,6	0929010302
01:04:01	48524,9	0929010312
01:04:11	48525,2	0929010322
01:04:21	48525,6	0929010332
01:04:31	48525,8	0929010342
01:04:41	48526,2	0929010352
01:04:51	48527,1	0929010402
01:05:01	48527,4	0929010412
01:05:11	48527,3	0929010422
01:05:21	48527,6	0929010432
01:05:31	48527,8	0929010442
01:05:41	48527,7	0929010452
01:05:51	48528,0	0929010502
01:06:01	48528,3	0929010512
01:06:11	48528,4	0929010522
01:06:21	48528,4	0929010532
01:06:31	48528,2	0929010542
01:06:41	48528,2	0929010552
01:06:51	48528,2	0929010602
01:07:01	48528,1	0929010612
01:07:11	48527,9	0929010622
01:07:21	48528,2	0929010632
01:07:31	48528,0	0929010642
01:07:41	48528,0	0929010652
01:07:51	48528,1	0929010702
01:08:01	48528,3	0929010712
01:08:11	48528,5	0929010722
01:08:21	48528,2	0929010732
01:08:31	48528,6	0929010742
01:08:41	48528,8	0929010752
01:08:51	48529,0	0929010802
01:09:01	48529,0	0929010812
01:09:11	48529,1	0929010822
01:09:21	48529,3	0929010832
01:09:31	48529,5	0929010842
01:09:41	48529,5	0929010852
01:09:51	48529,5	0929010902
01:10:01	48529,3	0929010912
01:10:11	48529,7	0929010922
01:10:21	48529,5	0929010932
01:10:31	48530,0	0929010942
01:10:41	48530,0	0929010952
01:10:51	48529,8	0929011002
01:11:01	48530,0	0929011012
01:11:11	48530,0	0929011022
01:11:21	48530,2	0929011032
01:11:31	48530,1	0929011042
01:11:41	48529,8	0929011052
01:11:51	48530,1	0929011102
01:12:01	48530,1	0929011112
01:12:11	48529,8	0929011122
01:12:21	48529,6	0929011132
01:12:31	48530,0	0929011142
01:12:41	48529,8	0929011152
01:12:51	48529,3	0929011202
01:13:01	48529,5	0929011212
01:13:11	48529,3	0929011222
01:13:21	48529,0	0929011232
01:13:31	48529,0	0929011242
01:13:41	48528,9	0929011252
01:13:51	48528,8	0929011302
01:14:01	48528,6	0929011312
01:14:11	48528,4	0929011322
01:14:21	48528,5	0929011332
01:14:31	48528,1	0929011342
01:14:41	48528,1	0929011352
01:14:51	48528,2	0929011402
01:15:01	48527,8	0929011412
01:15:11	48527,7	0929011422
01:15:21	48527,7	0929011432
01:15:31	48527,2	0929011442
01:15:41	48527,1	0929011452
01:15:51	48527,0	0929011502
01:16:01	48526,8	0929011512
01:16:11	48526,8	0929011522
01:16:21	48526,4	0929011532
01:16:31	48526,5	0929011542
01:16:41	48526,4	0929011552
01:16:51	48526,3	0929011602
01:17:01	48526,1	0929011612
01:17:11	48526,1	0929011622
01:17:21	48526,2	0929011632
01:17:31	48525,6	0929011642
01:17:41	48525,7	0929011652
01:17:51	48525,8	0929011702
01:18:01	48526,1	0929011712
01:18:11	48526,2	0929011722
01:18:21	48526,0	0929011732
01:18:31	48526,6	0929011742
01:18:41	48526,2	0929011752
01:18:51	48526,5	0929011802
01:19:01	48526,3	0929011812
01:19:11	48526,2	0929011822
